Transaction_ID,Customer_ID,Transaction_Date,Amount
TXN_002234,2216,2022-11-27,3285.411897036508
TXN_002235,1684,2022-06-24,4579.358464421443
TXN_002236,1262,2023-03-09,1586.0498367705768
TXN_002237,2452,2023-03-25,167.00753253723593
TXN_002238,1806,2024-03-13,229.14115443551572
TXN_002239,2383,2022-11-19,328.76779345817636
TXN_002240,1432,2022-10-07,729.5564667950837
TXN_002241,1559,2022-04-04,2897.2838512842536
TXN_002242,1507,2022-12-06,4907.323825459152
TXN_002243,1048,2023-02-24,2157.5949945763955
TXN_002244,1167,2022-07-24,3590.8408651492423
TXN_002245,1440,2023-07-22,3981.667939884247
TXN_002246,1593,2024-01-13,4026.845444649542
TXN_002247,1227,2022-09-17,2272.151607595121
TXN_002248,1213,2024-01-02,2794.7353611713315
TXN_002249,1879,2023-11-11,1710.8942451835617
TXN_002250,2177,2023-11-14,3470.518963584565
TXN_002251,1607,2023-01-26,1976.0505797699332
TXN_002252,2430,2023-10-11,1624.211537888014
TXN_002253,1749,2022-10-05,3173.7854527913614
TXN_002254,2041,2024-02-11,1772.1516386060716
TXN_002255,1466,2023-04-26,2099.1970929101108
TXN_002256,1343,2023-03-27,3583.2809368691433
TXN_002257,1323,2022-10-18,4281.339085593281
TXN_002258,2269,2024-03-11,2230.52794386118
TXN_002259,2083,2023-10-09,2658.78004348165
TXN_002260,1861,2022-04-15,3757.2742800615456
TXN_002261,2072,2024-01-09,1202.2469682061121
TXN_002262,1677,2023-01-12,2133.5281217793263
TXN_002263,1679,2022-07-09,4076.1393767180607
TXN_002264,2276,2022-07-14,4482.967053157622
TXN_002265,1847,2023-07-30,3260.0323361129585
TXN_002266,2406,2023-01-12,2027.6373626082566
TXN_002267,2332,2023-11-14,3069.021406049663
TXN_002268,1575,2022-01-18,976.3257507358917
TXN_002269,1544,2022-09-16,243.54948400999257
TXN_002270,1057,2023-01-07,465.6146910101092
TXN_002271,1063,2023-12-03,630.0448494275787
TXN_002272,1898,2024-03-17,1205.731533980241
TXN_002273,1124,2024-02-04,2362.455977056751
TXN_002274,1060,2023-08-16,1238.3111937437825
TXN_002275,1379,2022-03-01,2966.655879414685
TXN_002276,1977,2022-04-15,4991.6691595171405
TXN_002277,2161,2023-03-02,2541.0873630272545
TXN_002278,1065,2022-09-18,3808.5912373773344
TXN_002279,2202,2024-02-06,1532.7676312382982
TXN_002280,1797,2022-02-15,4818.110708652884
TXN_002281,2194,2023-10-06,1320.6168304017642
TXN_002282,1754,2023-06-10,3023.491916769922
TXN_002283,1631,2023-04-22,4918.320426982747
TXN_002284,2367,2022-09-24,4060.403477873276
TXN_002285,2210,2023-06-18,4960.963201248458
TXN_002286,1957,2022-04-16,1960.716130054265
TXN_002287,1226,2023-06-01,480.3943363476544
TXN_002288,2289,2023-11-24,1293.10421483425
TXN_002289,1191,2023-01-31,4792.306170206499
TXN_002290,1751,2022-05-29,1915.83230770786
TXN_002291,2149,2022-10-07,711.3908079143605
TXN_002292,1955,2023-06-09,3006.213532644975
TXN_002293,2497,2022-01-26,2552.075726829137
TXN_002294,1098,2023-07-06,406.0984206192934
TXN_002295,1343,2022-10-09,2319.433669703993
TXN_002296,1242,2023-04-29,3201.0565911939293
TXN_002297,1019,2024-03-08,1240.1710203269422
TXN_002298,1358,2022-03-05,709.7595844164889
TXN_002299,1432,2022-04-21,4337.504078829844
TXN_002300,1999,2022-03-29,3164.695677322188
TXN_002301,1610,2023-09-28,860.7585408972313
TXN_002302,1486,2023-02-26,3182.6296879624538
TXN_002303,1329,2023-10-20,3702.75390439697
TXN_002304,2330,2023-12-27,3027.887335912613
TXN_002305,1184,2023-03-16,669.1683768145518
TXN_002306,1334,2022-05-08,711.2492326006992
TXN_002307,1505,2022-10-21,321.20987700026603
TXN_002308,1462,2022-05-29,1246.6196752630722
TXN_002309,1994,2022-11-23,392.2805119369959
TXN_002310,1002,2022-05-20,4045.9870894901646
TXN_002311,1668,2024-03-14,175.48708678999137
TXN_002312,1174,2022-05-02,2946.9831026393417
TXN_002313,1999,2023-06-07,4068.18369962474
TXN_002314,1297,2023-01-19,4484.82865654535
TXN_002315,1117,2022-10-10,2106.329768926992
TXN_002316,1788,2024-02-03,3142.5290556756463
TXN_002317,1641,2023-03-23,4760.719084868356
TXN_002318,1205,2022-07-13,3390.8912116047177
TXN_002319,2158,2023-12-08,4515.352602336579
TXN_002320,2226,2023-08-16,3453.030845499417
TXN_002321,2058,2023-09-11,433.1866178524242
TXN_002322,1029,2022-07-25,1064.7266999535095
TXN_002323,2451,2023-12-22,4708.210082885067
TXN_002324,1941,2023-10-01,4236.917734279856
TXN_002325,1822,2023-06-30,2171.3367500461068
TXN_002326,1256,2022-03-05,889.5157384097259
TXN_002327,2404,2022-01-17,870.1350290555282
TXN_002328,1181,2023-03-11,4533.823861156235
TXN_002329,1207,2024-01-31,914.4186165049821
TXN_002330,1878,2022-04-15,1992.7718473819384
TXN_002331,2462,2023-03-16,4513.94107386153
TXN_002332,1341,2023-09-12,263.8210641025956
TXN_002333,1377,2024-01-04,3190.631588204801
TXN_002334,1410,2023-11-19,1817.9183830957195
TXN_002335,1382,2022-08-16,628.1382289226453
TXN_002336,2488,2023-12-03,2880.867157099842
TXN_002337,2416,2023-01-30,2476.01581446255
TXN_002338,1836,2022-08-01,586.0875371276331
TXN_002339,1570,2024-01-03,1409.3352093549458
TXN_002340,2174,2023-11-05,3727.7453097822654
TXN_002341,1368,2022-10-25,3803.6661639064896
TXN_002342,2130,2023-03-01,3033.5453869419925
TXN_002343,2162,2024-01-31,641.3871796260366
TXN_002344,1279,2023-12-03,4280.149870159811
TXN_002345,1071,2023-02-05,946.2495137153443
TXN_002346,1622,2023-06-08,3632.598093275218
TXN_002347,1504,2023-08-03,308.6628842597906
TXN_002348,1949,2023-07-07,1725.9662338784024
TXN_002349,1105,2023-02-02,2443.9718105176016
TXN_002350,1158,2022-09-17,237.0238311517243
TXN_002351,2173,2022-05-06,940.6127432465222
TXN_002352,1013,2022-08-14,1662.6602395363543
TXN_002353,1004,2023-12-23,4914.286055457757
TXN_002354,2018,2022-11-29,3919.4316333944507
TXN_002355,2296,2022-11-26,4219.412711417512
TXN_002356,2361,2022-09-22,3370.8327563063963
TXN_002357,1210,2022-06-20,1532.7330915462412
TXN_002358,1326,2022-01-01,3576.2947272670876
TXN_002359,1857,2023-12-22,3401.330799819395
TXN_002360,1465,2022-08-29,3088.7607873217207
TXN_002361,2102,2023-08-07,1561.775367467697
TXN_002362,1745,2024-02-24,1389.7503793067194
TXN_002363,1176,2023-08-24,1747.866227229095
TXN_002364,1131,2022-01-20,1630.745541763491
TXN_002365,1776,2022-11-11,481.37981865319074
TXN_002366,2315,2023-04-18,4031.162106994073
TXN_002367,2401,2022-05-21,1909.359642290844
TXN_002368,1415,2022-11-29,3562.520383955104
TXN_002369,1343,2023-11-18,1471.629840963563
TXN_002370,2400,2022-02-19,3049.879937853949
TXN_002371,1484,2023-08-29,269.90064872575914
TXN_002372,2169,2023-04-06,619.5879695549805
TXN_002373,2319,2023-11-11,1886.1955719344373
TXN_002374,1577,2023-01-26,1416.8102225625066
TXN_002375,1344,2022-02-24,1831.6755217632217
TXN_002376,2420,2022-02-20,4660.391562232106
TXN_002377,1474,2023-05-05,462.1138314489293
TXN_002378,1524,2022-11-28,2367.38104226997
TXN_002379,1045,2022-09-27,1071.4574577873725
TXN_002380,1980,2022-12-28,1843.6087393879736
TXN_002381,2451,2022-05-25,3417.4709293039004
TXN_002382,2246,2023-08-12,4867.401727750761
TXN_002383,1022,2022-05-09,3504.165759499872
TXN_002384,1066,2023-01-10,4435.737708806823
TXN_002385,1625,2023-05-20,821.567461928034
TXN_002386,1205,2023-09-15,988.8189106652993
TXN_002387,1257,2022-01-01,4396.165550981226
TXN_002388,1545,2023-01-02,3076.85947598815
TXN_002389,1807,2023-06-22,3981.384975190968
TXN_002390,1252,2023-09-20,1192.0130596714027
TXN_002391,2212,2023-05-10,1808.115377020901
TXN_002392,1152,2022-06-23,497.0691856930513
TXN_002393,1076,2023-06-09,4488.368700748062
TXN_002394,1702,2022-02-03,4786.141580775399
TXN_002395,1539,2022-11-14,4301.572852962227
TXN_002396,1724,2024-01-14,2242.183539439441
TXN_002397,1368,2023-08-08,1771.5600845992947
TXN_002398,1567,2023-07-17,2366.7437938701323
TXN_002399,1623,2022-07-30,3224.32576473545
TXN_002400,2177,2023-12-28,2214.3859839355973
TXN_002401,1154,2023-07-07,2165.939363169232
TXN_002402,1793,2022-11-07,2212.0915575707086
TXN_002403,1270,2022-04-04,3748.4281957892463
TXN_002404,1561,2022-07-08,3955.275264234849
TXN_002405,2413,2023-10-09,4365.637779190636
TXN_002406,2091,2023-12-19,1290.6376427287262
TXN_002407,1131,2023-05-29,871.7733082522556
TXN_002408,1844,2022-07-23,1791.1267882667223
TXN_002409,1264,2023-05-06,2160.1952173056748
TXN_002410,1219,2024-01-23,3539.151527600427
TXN_002411,1898,2024-02-09,3813.8591258730103
TXN_002412,1936,2023-10-30,4922.349047528399
TXN_002413,1988,2022-02-23,1953.2908811339087
TXN_002414,1288,2023-04-21,2072.347162028631
TXN_002415,2102,2022-04-04,2756.1918735176428
TXN_002416,1750,2022-11-10,4119.643841343521
TXN_002417,1319,2023-07-27,3338.5766431214197
TXN_002418,1317,2022-12-26,2906.0311824138525
TXN_002419,1486,2022-06-17,3275.7976185759103
TXN_002420,2414,2024-02-25,2375.806920602267
TXN_002421,1587,2023-02-02,3819.362488408009
TXN_002422,1038,2023-06-21,468.94898416411155
TXN_002423,2222,2023-01-29,2594.2174836473873
TXN_002424,1942,2022-12-22,4052.230490331649
TXN_002425,1104,2022-02-17,1582.3434797001926
TXN_002426,1506,2023-03-08,4232.73859948665
TXN_002427,1569,2023-12-02,3935.877976513608
TXN_002428,1328,2022-02-22,2945.278816486589
TXN_002429,1983,2022-08-29,1335.5280346771049
TXN_002430,1307,2023-01-30,4319.263657008073
TXN_002431,1221,2022-01-27,246.84749077037495
TXN_002432,1655,2022-02-28,3003.314857451983
TXN_002433,2050,2022-07-05,3934.5668691599158
TXN_002434,1672,2022-05-21,2478.4740828694785
TXN_002435,1150,2022-02-26,603.9950161374195
TXN_002436,1172,2023-12-08,4186.509736934187
TXN_002437,1722,2023-03-26,4554.531548460773
TXN_002438,1978,2022-04-16,2860.2174980354116
TXN_002439,2045,2022-10-07,3957.0578001988406
TXN_002440,1809,2023-04-13,3092.5024551749193
TXN_002441,1876,2023-03-09,2909.08645394814
TXN_002442,1620,2023-11-11,740.7827936799906
TXN_002443,2417,2024-01-28,2240.283803957844
TXN_002444,1046,2022-12-06,3426.0893735432765
TXN_002445,2148,2023-12-27,2326.9670033171615
TXN_002446,2358,2023-05-29,3127.046264184689
TXN_002447,2318,2023-02-03,4484.562547530251
TXN_002448,1889,2024-03-26,1894.485995214843
TXN_002449,1839,2022-07-01,4159.584468054265
TXN_002450,1569,2022-10-29,242.32140168050466
TXN_002451,1537,2022-07-02,4278.045149017665
TXN_002452,2320,2023-05-25,622.7187520378574
TXN_002453,1043,2022-04-05,1675.0595469738448
TXN_002454,1596,2023-02-18,2615.8790835535247
TXN_002455,1021,2022-06-05,3285.172189928007
TXN_002456,1225,2023-11-23,4770.248645639587
TXN_002457,1548,2022-04-07,1604.4487798213859
TXN_002458,1373,2023-01-04,518.2089112050378
TXN_002459,1612,2024-02-28,2348.294476566463
TXN_002460,1653,2022-08-26,1791.8141834819326
TXN_002461,2027,2024-03-20,3040.583686608942
TXN_002462,1023,2022-01-13,4621.634406925732
TXN_002463,1832,2022-10-28,3252.4547183864024
TXN_002464,2345,2022-07-01,2932.269856105451
TXN_002465,1538,2022-06-04,1305.8144496371003
TXN_002466,1371,2024-02-02,1397.344531510144
TXN_002467,2388,2023-01-26,2236.7718790461204
TXN_002468,1912,2024-03-03,4467.332681071276
TXN_002469,2092,2022-06-26,2939.470229242794
TXN_002470,2495,2023-08-06,2523.7740589670666
TXN_002471,2336,2023-08-19,2758.4828525241255
TXN_002472,2095,2023-12-02,4185.532982354085
TXN_002473,2269,2023-08-27,3421.6822138827883
TXN_002474,1757,2022-03-10,4644.382468468235
TXN_002475,2096,2022-11-04,2950.530327550211
TXN_002476,1785,2023-11-07,1060.540154924764
TXN_002477,2013,2023-11-22,191.7566516268088
TXN_002478,1039,2023-06-29,1653.858143590955
TXN_002479,2062,2022-02-22,407.40652408228186
TXN_002480,2079,2022-08-04,2094.618651935669
TXN_002481,1884,2023-12-15,1020.6618324139424
TXN_002482,1744,2022-02-07,2084.074991057503
TXN_002483,1565,2023-03-04,2056.096034385215
TXN_002484,2195,2022-09-18,1453.7184405911873
TXN_002485,1301,2023-01-09,3298.8151961036547
TXN_002486,2455,2022-01-31,2223.825682097665
TXN_002487,1961,2023-01-28,4477.935902795328
TXN_002488,1933,2024-03-10,472.7940020510359
TXN_002489,1554,2023-03-01,2112.0555821104454
TXN_002490,1003,2022-01-05,3902.1532571473776
TXN_002491,2284,2023-11-22,2523.2228854727346
TXN_002492,1880,2022-02-23,4833.798236048137
TXN_002493,1409,2024-01-01,956.6325554272793
TXN_002494,1264,2023-05-19,1648.5185534280781
TXN_002495,1014,2024-03-06,669.1548849195524
TXN_002496,1087,2023-05-23,1308.9752935432427
TXN_002497,1098,2024-02-19,3395.4080342926254
TXN_002498,2007,2023-03-29,2486.035386886934
TXN_002499,1216,2022-07-19,894.1294255894819
TXN_002500,1409,2022-09-30,2426.0058396879585
TXN_002501,1190,2024-02-15,4252.26714843892
TXN_002502,2238,2022-08-14,2255.1467027728872
TXN_002503,1616,2023-04-16,164.75119206795011
TXN_002504,2050,2022-01-18,369.115540508424
TXN_002505,2205,2024-01-25,2246.7896348564786
TXN_002506,1594,2023-09-21,3006.9011160104374
TXN_002507,2182,2022-01-10,4444.011777097789
TXN_002508,1229,2022-02-08,4911.611425059005
TXN_002509,2258,2022-02-10,4903.842937703811
TXN_002510,1799,2023-09-12,2833.680495807029
TXN_002511,2409,2022-02-13,275.0790819455757
TXN_002512,1529,2022-07-16,1146.0624106660596
TXN_002513,2307,2022-10-26,2228.2254056344063
TXN_002514,1070,2022-07-28,4410.4122059645515
TXN_002515,2238,2023-04-04,205.63863287101705
TXN_002516,1116,2023-11-19,2595.763231975627
TXN_002517,1099,2024-02-26,3301.9807999194186
TXN_002518,1599,2024-02-28,1512.3261821562166
TXN_002519,1859,2022-08-24,1646.8240175126657
TXN_002520,1294,2023-05-30,2003.2924388198603
TXN_002521,2200,2022-12-26,1445.5119295169932
TXN_002522,2155,2023-01-18,2242.223280687252
TXN_002523,2004,2023-03-03,874.6554488396504
TXN_002524,1633,2022-12-10,1076.7262867000886
TXN_002525,1056,2022-09-11,281.96716200973407
TXN_002526,2036,2023-07-02,2115.441792071145
TXN_002527,1192,2023-05-22,3565.9574364118903
TXN_002528,1993,2023-06-02,2580.145766352284
TXN_002529,2176,2022-11-26,2700.2231664825445
TXN_002530,2046,2023-05-03,2304.7371302336574
TXN_002531,1029,2024-03-24,2965.748845187059
TXN_002532,2392,2023-04-27,1225.4141440656836
TXN_002533,2414,2023-04-17,1116.8274191538649
TXN_002534,1309,2023-06-16,4715.625733272633
TXN_002535,2424,2023-03-13,2307.0060810235
TXN_002536,2376,2023-02-26,4153.161464033406
TXN_002537,1571,2024-03-13,4592.475586576097
TXN_002538,1065,2022-06-11,3112.9286830353853
TXN_002539,1165,2024-01-20,1564.0870165910196
TXN_002540,1563,2023-03-10,3431.0357354046296
TXN_002541,1179,2023-07-13,2211.4780778466134
TXN_002542,1543,2024-03-14,4868.033695894222
TXN_002543,1725,2022-01-16,4075.3190826796563
TXN_002544,1776,2023-09-12,4093.2296342826967
TXN_002545,2040,2023-11-20,2984.5761566317597
TXN_002546,1125,2022-03-06,141.2361609180853
TXN_002547,1081,2023-07-29,4175.921537808092
TXN_002548,2063,2024-03-30,224.32227808286774
TXN_002549,2242,2022-03-14,699.5544990289972
TXN_002550,1970,2022-07-23,4209.478686249507
TXN_002551,2205,2022-09-11,1172.0953668818534
TXN_002552,1437,2023-07-26,4221.518118948696
TXN_002553,1967,2023-09-05,1258.1193506308746
TXN_002554,1529,2023-06-13,3876.4707676728594
TXN_002555,2184,2022-07-14,2756.664439949451
TXN_002556,1933,2022-09-08,3387.869931984335
TXN_002557,1733,2023-07-04,4206.598621734809
TXN_002558,1556,2022-10-12,4921.739231691723
TXN_002559,2210,2023-06-27,519.8898718938424
TXN_002560,2377,2023-04-28,3458.37811795914
TXN_002561,2398,2022-11-06,4797.754857201455
TXN_002562,2490,2022-06-30,1931.5985601831449
TXN_002563,1240,2024-03-04,1735.3496894780935
TXN_002564,1333,2023-10-15,3431.8872459882377
TXN_002565,1047,2022-09-02,2069.5601777994307
TXN_002566,2134,2023-03-17,1150.856530261495
TXN_002567,2127,2022-10-02,891.1887204522985
TXN_002568,1462,2022-08-12,1043.8880468643865
TXN_002569,2097,2023-01-02,3551.124045332597
TXN_002570,1316,2023-06-23,4601.606024759135
TXN_002571,1001,2022-09-07,4049.4671202183017
TXN_002572,1371,2024-01-13,2296.188063225409
TXN_002573,2492,2022-01-13,2690.1456416799274
TXN_002574,2033,2022-11-04,3138.8498329540907
TXN_002575,1587,2023-09-02,2941.7384943631505
TXN_002576,1422,2022-07-11,4845.51645420663
TXN_002577,2281,2023-11-29,4444.7960722891285
TXN_002578,1832,2022-01-19,313.34689480020023
TXN_002579,1961,2022-12-05,4195.2526539477385
TXN_002580,1726,2024-02-10,658.8987120127013
TXN_002581,1475,2023-08-02,3482.0267322277004
TXN_002582,1244,2022-01-26,1499.6850619444267
TXN_002583,2360,2022-01-06,3889.5786727015784
TXN_002584,1691,2022-05-21,142.1705749037837
TXN_002585,1487,2024-01-20,1973.1318470713595
TXN_002586,1852,2024-01-12,205.45934404808997
TXN_002587,2096,2022-01-27,4772.297107823378
TXN_002588,1752,2022-04-15,175.28811072171
TXN_002589,1927,2023-06-06,860.9206929600952
TXN_002590,2028,2024-02-23,2742.4366495417844
TXN_002591,2485,2022-10-06,3266.140406012309
TXN_002592,2389,2022-10-30,3672.0571697505675
TXN_002593,1216,2022-01-12,1309.8215221800122
TXN_002594,2237,2023-10-30,1574.8755286043934
TXN_002595,1958,2022-03-18,1275.5242209400035
TXN_002596,2348,2022-01-18,1295.9568293020075
TXN_002597,1309,2023-07-24,3930.785280428176
TXN_002598,1037,2023-10-04,4745.194102853225
TXN_002599,1904,2022-06-23,3019.4343844492705
TXN_002600,2084,2023-02-05,871.409891890644
TXN_002601,2118,2022-03-28,420.62082568510516
TXN_002602,1232,2022-12-09,1271.9651912645397
TXN_002603,1512,2023-03-25,971.1926246445839
TXN_002604,1149,2022-02-23,2934.7537131968656
TXN_002605,2494,2023-03-03,3519.8602672405714
TXN_002606,1214,2022-03-19,122.49482727009816
TXN_002607,1398,2023-12-17,2254.139776543039
TXN_002608,2029,2023-03-15,3152.5983509764324
TXN_002609,2104,2024-02-21,1045.09086350174
TXN_002610,1188,2023-05-12,4514.757088670606
TXN_002611,1659,2022-06-21,2790.1601241191906
TXN_002612,1027,2023-07-04,1792.4491148943628
TXN_002613,1676,2023-11-29,191.5105122933283
TXN_002614,1134,2022-12-27,2473.103636555715
TXN_002615,1304,2022-08-24,1746.13556087865
TXN_002616,1494,2023-03-09,4850.776830766173
TXN_002617,1723,2022-01-16,1955.899321779518
TXN_002618,2303,2024-01-08,4612.936335647118
TXN_002619,2103,2023-05-11,3461.666493671018
TXN_002620,1859,2023-08-09,462.4189818925091
TXN_002621,1390,2022-07-30,4670.33033994391
TXN_002622,2038,2024-03-08,925.3972754258938
TXN_002623,1598,2022-11-23,2295.3154794165553
TXN_002624,1918,2023-09-19,4622.7197069246
TXN_002625,1891,2022-09-04,4159.698444239503
TXN_002626,1222,2023-07-03,2489.1507973476846
TXN_002627,1827,2023-05-18,1113.9106543625176
TXN_002628,1265,2023-07-21,2595.3791383808198
TXN_002629,2343,2022-06-16,2783.4084377223394
TXN_002630,2129,2023-03-17,4984.989430602153
TXN_002631,1252,2023-11-20,4137.7533067028235
TXN_002632,1198,2022-12-19,4320.453417382182
TXN_002633,2079,2023-12-04,4932.318381312139
TXN_002634,1927,2022-04-09,2664.264807659476
TXN_002635,1406,2023-09-16,2967.609795761917
TXN_002636,2461,2022-04-28,2326.7766631781888
TXN_002637,2480,2023-11-05,714.7248124851254
TXN_002638,2370,2023-07-23,2673.757944967954
TXN_002639,1485,2022-12-19,2954.6855353268693
TXN_002640,1852,2023-07-28,1262.6335111450614
TXN_002641,1362,2023-05-16,3935.8391094287554
TXN_002642,1211,2022-02-08,709.9634075504601
TXN_002643,1700,2022-11-26,2559.796322435558
TXN_002644,1876,2022-11-19,3347.2941152812914
TXN_002645,1613,2023-05-13,369.16347008072563
TXN_002646,1915,2022-01-29,4039.8612171986324
TXN_002647,2460,2024-01-09,1590.3555459204197
TXN_002648,1142,2023-06-27,3616.9711185810193
TXN_002649,2308,2022-11-12,630.2253319647318
TXN_002650,2093,2023-07-05,3139.4631848294043
TXN_002651,1957,2023-05-28,2830.339404729305
TXN_002652,2333,2023-07-22,835.0127050124906
TXN_002653,1864,2023-04-12,3161.249986470965
TXN_002654,2286,2023-11-29,3487.488478155414
TXN_002655,1059,2023-08-26,2542.6614906641717
TXN_002656,1521,2022-07-18,2935.0261500986335
TXN_002657,1308,2023-11-14,4448.355831264502
TXN_002658,2405,2024-01-07,3518.744770845223
TXN_002659,1340,2022-07-01,4539.177850347519
TXN_002660,1899,2022-05-10,2806.4853731902676
TXN_002661,2107,2023-10-16,956.7799989352169
TXN_002662,2257,2022-05-11,1306.8248563599936
TXN_002663,1761,2023-10-16,964.4117674275203
TXN_002664,1239,2022-01-05,1742.7178945407152
TXN_002665,2127,2022-06-16,2439.927135590171
TXN_002666,1224,2023-01-20,1354.064313694115
TXN_002667,1278,2023-09-24,2430.61027985521
TXN_002668,2416,2023-07-09,1885.3546042834082
TXN_002669,1428,2022-04-02,2821.2015966290583
TXN_002670,1401,2024-01-12,2199.7174899817046
TXN_002671,1045,2024-01-22,2227.054757147981
TXN_002672,1513,2022-07-06,2504.043801485329
TXN_002673,2199,2023-08-13,4940.588629843508
TXN_002674,2023,2023-04-10,2827.087396718461
TXN_002675,2389,2024-02-22,3644.3548930153374
TXN_002676,2196,2023-07-12,2142.053397240765
TXN_002677,1303,2023-06-03,1696.6603809243409
TXN_002678,1151,2023-11-13,4591.228269191594
TXN_002679,1350,2022-04-25,3737.565606559808
TXN_002680,1704,2022-09-20,2953.905852212796
TXN_002681,1091,2022-12-10,1748.5133388501813
TXN_002682,2184,2022-08-27,1363.5153419812318
TXN_002683,1105,2024-02-26,1335.1512307125097
TXN_002684,1740,2022-11-05,2568.281102228856
TXN_002685,2126,2022-01-16,4386.6202838853815
TXN_002686,1131,2022-03-03,4417.134319581577
TXN_002687,1768,2023-12-07,3750.4277924091434
TXN_002688,2312,2022-11-17,2758.2067228747833
TXN_002689,1457,2023-01-03,1251.0577149269313
TXN_002690,1898,2023-03-11,2446.3768230178216
TXN_002691,2124,2022-10-19,3504.1405044972394
TXN_002692,2044,2022-06-12,3015.581581815696
TXN_002693,1248,2024-01-17,2618.7672136072133
TXN_002694,1191,2024-03-02,2198.236935713305
TXN_002695,1584,2022-08-29,3787.3200530418435
TXN_002696,2336,2022-11-21,4226.952105827726
TXN_002697,1167,2023-01-10,3642.265061693244
TXN_002698,1170,2024-01-15,4695.844932956154
TXN_002699,2239,2022-05-09,3921.3801093267098
TXN_002700,2197,2022-05-03,2307.963774861078
TXN_002701,1535,2023-10-11,3122.0920817810297
TXN_002702,1407,2023-04-09,2571.399279115405
TXN_002703,1500,2023-06-11,2776.9841549858043
TXN_002704,2161,2022-08-17,4488.9293335425455
TXN_002705,1098,2022-05-24,1574.2067298163213
TXN_002706,1835,2024-01-12,164.1644933580744
TXN_002707,2080,2022-06-25,3508.6693208008264
TXN_002708,1246,2024-03-14,986.9670429553348
TXN_002709,1683,2024-01-28,855.738839827208
TXN_002710,1712,2022-02-22,4963.133419702992
TXN_002711,1106,2022-12-01,1407.1987566629946
TXN_002712,2071,2023-10-21,1098.4620218859918
TXN_002713,1844,2023-07-07,1035.818055893282
TXN_002714,2309,2022-10-20,2120.532346354871
TXN_002715,1045,2022-08-28,2106.1473487251187
TXN_002716,1395,2023-03-19,3199.2475557740404
TXN_002717,2143,2023-12-08,607.8295844048357
TXN_002718,2083,2022-05-16,3213.680058459772
TXN_002719,2170,2023-08-23,2322.801208588566
TXN_002720,1615,2024-02-21,1117.505057657401
TXN_002721,1949,2024-02-05,3913.283174227241
TXN_002722,1673,2023-12-02,2422.908254045405
TXN_002723,2141,2024-03-13,3613.600082159507
TXN_002724,1236,2022-03-12,4610.790916253235
TXN_002725,2241,2024-01-15,1831.6834377746995
TXN_002726,2147,2022-01-08,4499.7317963418745
TXN_002727,1628,2024-02-19,1081.6732701480662
TXN_002728,2286,2023-03-09,1188.439094433665
TXN_002729,1169,2022-12-02,3352.1180551298376
TXN_002730,1820,2023-09-19,602.8952055152215
TXN_002731,1391,2023-02-23,2328.4220454765723
TXN_002732,2173,2022-10-28,1147.7781469829927
TXN_002733,2269,2024-03-19,2897.1960818259545
TXN_002734,1500,2022-08-25,4053.430251196887
TXN_002735,2214,2023-08-11,307.87985310631075
TXN_002736,1173,2023-05-21,2125.2190923625485
TXN_002737,1592,2023-02-03,3680.2958109025253
TXN_002738,1171,2023-09-03,1777.0460838189686
TXN_002739,1957,2022-11-19,304.35965772765826
TXN_002740,1675,2022-01-02,2997.7635377558977
TXN_002741,1808,2023-09-26,688.8061536565867
TXN_002742,1622,2022-07-04,1912.6065423937162
TXN_002743,1718,2022-01-16,4953.612622998191
TXN_002744,1337,2022-10-06,2050.2978471436923
TXN_002745,2434,2022-12-17,4229.999036759554
TXN_002746,2093,2023-01-05,4313.0505484442365
TXN_002747,2121,2023-07-07,1387.8727305015477
TXN_002748,1936,2023-01-13,3017.974401316797
TXN_002749,2208,2022-02-24,4742.547452961035
TXN_002750,2436,2022-07-27,3071.029889955798
TXN_002751,1377,2022-05-12,4084.9462407251467
TXN_002752,2035,2023-01-01,2366.5583233239095
TXN_002753,2432,2022-12-22,3624.704262945739
TXN_002754,1417,2024-03-06,207.07476751529674
TXN_002755,1330,2022-06-27,3958.619946780129
TXN_002756,1982,2022-08-30,3392.0622234576094
TXN_002757,1279,2024-01-24,1858.3588387697964
TXN_002758,2138,2022-10-11,2143.2309609505505
TXN_002759,1880,2023-09-27,1700.408143249986
TXN_002760,2233,2023-03-13,2669.004270281632
TXN_002761,1446,2024-03-04,632.5106075481925
TXN_002762,1830,2023-11-10,4240.0831984126235
TXN_002763,2417,2023-06-09,2442.463024577339
TXN_002764,1734,2022-03-12,311.2006738203553
TXN_002765,2204,2022-02-23,2809.512530199064
TXN_002766,2488,2022-01-13,4659.5339652332195
TXN_002767,2051,2023-01-11,528.556479716985
TXN_002768,1192,2023-07-25,703.6435702993068
TXN_002769,1812,2022-09-17,1997.1980869365484
TXN_002770,1961,2022-03-21,3704.5588776006784
TXN_002771,2279,2023-04-21,3062.6474916691996
TXN_002772,1423,2022-03-01,2344.0015026254937
TXN_002773,1705,2022-02-16,4964.454865594728
TXN_002774,1090,2023-05-05,1010.3870874592121
TXN_002775,1647,2023-12-15,4126.608295127337
TXN_002776,1794,2024-02-12,706.80105940066
TXN_002777,1740,2022-02-05,980.0744287541708
TXN_002778,1144,2023-06-15,1547.6769013102175
TXN_002779,1451,2022-09-13,4378.1690224623335
TXN_002780,2451,2022-10-13,2276.608073176173
TXN_002781,1241,2023-01-02,2039.3485153460201
TXN_002782,2054,2023-07-07,2504.5563773086155
